radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal,size,flag,x,y,cloud_id,status
LTE,208.0,15.0,6406.0,102689342.0,0.0,-1.011029,43.224401,67253.0,6.0,1.0,1461279489.0,1492217101.0,0.0,601.0,0.0,19935067.07745228,6516035.337642676,1.0,1.0
LTE,240.0,1.0,512.0,26113045.0,0.0,16.220569,59.046635,63673.0,15.0,1.0,1461291549.0,1473154167.0,0.0,754.0,0.0,21854252.71253642,4915393.742555133,3.0,1.0
LTE,208.0,10.0,49904.0,1201926.0,0.0,-0.697802,45.012114,73553.0,13.0,1.0,1461357331.0,1492258284.0,0.0,715.0,0.0,19969953.032830328,6349421.3271078,3.0,1.0
LTE,244.0,5.0,22070.0,1472004.0,0.0,22.288985,60.445055,148274.0,74.0,1.0,1461492494.0,1512911657.0,0.0,924.0,0.0,22530128.322849218,4757040.000393131,3.0,1.0
LTE,262.0,2.0,46753.0,16302605.0,0.0,7.016097,49.229273,166641.0,87.0,1.0,1461496102.0,1596300796.0,0.0,793.0,0.0,20829095.87908811,5943892.428748243,3.0,1.0
LTE,222.0,10.0,33004.0,14451212.0,0.0,13.936363,42.77309,85968.0,501.0,1.0,1461569807.0,1489595159.0,0.0,790.0,0.0,21599847.09427786,6557639.988484244,1.0,1.0
LTE,208.0,1.0,26915.0,19159298.0,0.0,-0.932856,43.223578,55139.0,6.0,1.0,1461693357.0,1492184350.0,0.0,923.0,0.0,19943773.669763185,6516111.370751969,1.0,1.0
LTE,260.0,1.0,42016.0,11490050.0,0.0,17.272982,52.935618,160048.0,4.0,1.0,1461870364.0,1486716352.0,0.0,857.0,0.0,21971466.21251337,5570995.014779839,3.0,1.0
LTE,214.0,7.0,9600.0,23053086.0,0.0,-3.49418,42.43543,53366.0,38.0,1.0,1461949570.0,1491929872.0,0.0,839.0,0.0,19658503.770384364,6588651.058607843,1.0,1.0
LTE,262.0,2.0,48055.0,20566531.0,0.0,9.62336,47.609854,61592.0,69.0,1.0,1461960465.0,1492233408.0,0.0,586.0,0.0,21119482.2783348,6101815.765296115,3.0,1.0
LTE,208.0,10.0,48512.0,1501446.0,0.0,5.166167,47.212504,55513.0,12.0,1.0,1462032328.0,1486381027.0,0.0,585.0,0.0,20623058.1638448,6140134.001823659,3.0,1.0
LTE,268.0,1.0,12.0,1364737.0,0.0,-7.296778,40.257004,54795.0,3.0,1.0,1462079245.0,1480909626.0,0.0,824.0,0.0,19234985.79732117,6786414.1686504325,1.0,1.0
LTE,260.0,2.0,52898.0,32836098.0,0.0,19.906725,50.000002,53800.0,9.0,1.0,1462356421.0,1487271868.0,0.0,615.0,0.0,22264801.846974168,5867704.518289525,3.0,1.0
LTE,238.0,20.0,14121.0,44808202.0,0.0,10.042569,55.369299,54556.0,111.0,1.0,1462483355.0,1646750724.0,0.0,565.0,0.0,21166172.07987833,5316507.56631143,3.0,1.0
LTE,240.0,7.0,35008.0,80981764.0,0.0,16.519352,58.69244,55826.0,26.0,1.0,1458647941.0,1638602734.0,0.0,667.0,0.0,21887529.95366097,4954968.900473309,3.0,1.0
LTE,208.0,10.0,48821.0,2747399.0,0.0,0.037178,48.560941,71611.0,5.0,1.0,1462926599.0,1472270481.0,0.0,813.0,0.0,20051812.130174298,6009414.981550239,3.0,1.0
LTE,240.0,1.0,133.0,26117386.0,0.0,12.933626,56.431809,57048.0,17.0,1.0,1458877329.0,1490970635.0,0.0,938.0,0.0,21488166.306102127,5202761.970153306,3.0,1.0
LTE,214.0,7.0,19600.0,48641567.0,0.0,-3.695368,40.72897,50217.0,3.0,1.0,1463231116.0,1466332880.0,0.0,726.0,0.0,19636096.265314244,6743897.672670642,1.0,1.0
LTE,244.0,91.0,4070.0,36041227.0,0.0,27.665464,60.948098,179772.0,22.0,1.0,1463256394.0,1487255841.0,0.0,641.0,0.0,23128938.79092836,4699227.963520535,3.0,1.0
LTE,214.0,3.0,9171.0,249254265.0,0.0,-5.28747,39.910049,65840.0,4.0,1.0,1463465131.0,1489925667.0,0.0,943.0,0.0,19458774.38907336,6817556.692142179,1.0,1.0
LTE,214.0,3.0,9171.0,248793210.0,0.0,-5.302516,39.916205,64479.0,15.0,1.0,1463465131.0,1488911333.0,0.0,879.0,0.0,19457098.626496635,6817004.954177098,1.0,1.0
LTE,222.0,88.0,24217.0,61500168.0,0.0,12.295376,45.221794,109121.0,4.0,1.0,1463479740.0,1491728754.0,0.0,955.0,0.0,21417080.604613937,6329683.501777116,1.0,1.0
LTE,244.0,5.0,29115.0,811270.0,0.0,24.441065,60.394081,52395.0,90.0,1.0,1463578389.0,1688818484.0,0.0,716.0,0.0,22769818.28204812,4762872.620335064,3.0,1.0
LTE,214.0,7.0,16600.0,43014154.0,0.0,-3.543615,40.449001,55767.0,19.0,1.0,1463637926.0,1492010069.0,0.0,515.0,0.0,19652997.900187623,6769139.783796314,1.0,1.0
LTE,240.0,8.0,10020.0,28179714.0,0.0,13.17114,55.750824,104779.0,47.0,1.0,1458648180.0,1491996512.0,0.0,991.0,0.0,21514619.65401167,5275855.810899955,3.0,1.0
LTE,240.0,1.0,82.0,26268950.0,0.0,12.760069,56.534999,81864.0,6.0,1.0,1461510675.0,1471221138.0,0.0,564.0,0.0,21468836.22996709,5191625.279537495,3.0,1.0
LTE,202.0,1.0,4127.0,784648.0,0.0,23.263762,40.063692,73720.0,5.0,1.0,1464434980.0,1473151110.0,0.0,620.0,0.0,22638695.03940159,6803777.423258373,1.0,1.0
LTE,208.0,10.0,59500.0,153938438.0,0.0,3.185065,45.955353,50494.0,34.0,1.0,1464441962.0,1646918245.0,0.0,970.0,0.0,20402411.042200223,6260296.134355729,3.0,1.0
LTE,222.0,1.0,18806.0,205286187.0,0.0,12.471425,44.173208,139072.0,40.0,1.0,1464556326.0,1492235968.0,0.0,668.0,0.0,21436688.229621843,6427973.87339633,1.0,1.0
LTE,222.0,1.0,14618.0,153680647.0,0.0,15.934421,38.56898,86523.0,4.0,1.0,1464634316.0,1488290482.0,0.0,709.0,0.0,21822382.706567846,6937059.32874382,1.0,1.0
LTE,214.0,7.0,35010.0,89882635.0,0.0,-15.796604,28.133996,60296.0,30.0,1.0,1465061145.0,1487773011.0,0.0,545.0,0.0,18288309.583082967,7826569.075839912,3.0,1.0
LTE,268.0,6.0,48180.0,448523.0,0.0,-8.870137,38.233942,99375.0,5.0,1.0,1465247234.0,1473766590.0,0.0,825.0,0.0,19059751.440552272,6966704.207849474,1.0,1.0
LTE,262.0,7.0,20385.0,8035586.0,0.0,10.978411,51.055074,84165.0,27.0,1.0,1465377288.0,1492165066.0,0.0,636.0,0.0,21270402.373732008,5762283.887062227,3.0,1.0
LTE,202.0,1.0,4120.0,1029129.0,0.0,22.768313,39.338703,57509.0,3.0,1.0,1462950866.0,1488389272.0,0.0,718.0,0.0,22583513.93526274,6868636.493937046,1.0,1.0
LTE,214.0,7.0,43600.0,110099733.0,0.0,0.823993,40.710894,197867.0,18.0,1.0,1465764366.0,1483062909.0,0.0,706.0,0.0,20139444.40000027,6745529.310947672,1.0,1.0
LTE,216.0,1.0,5412.0,450307.0,0.0,21.393176,47.537824,174980.0,34.0,1.0,1465811238.0,1484788032.0,0.0,951.0,0.0,22430356.742489748,6108774.254799443,3.0,1.0
LTE,208.0,10.0,58503.0,153853960.0,0.0,5.149736,46.9442,68522.0,6.0,1.0,1465861533.0,1491043482.0,0.0,651.0,0.0,20621228.14557429,6165914.630316463,3.0,1.0
LTE,214.0,1.0,2861.0,8040711.0,0.0,-0.19156,38.471788,149919.0,10.0,1.0,1465979379.0,1492226485.0,0.0,516.0,0.0,20026336.21762121,6945667.578663427,1.0,1.0
LTE,216.0,1.0,5412.0,1466370.0,0.0,21.474659,47.552317,181111.0,16.0,1.0,1466009470.0,1481899838.0,0.0,667.0,0.0,22439431.989202417,6107374.592429224,3.0,1.0
LTE,216.0,1.0,5412.0,956674.0,0.0,21.26092,47.530846,165048.0,7.0,1.0,1466009470.0,1487573775.0,0.0,558.0,0.0,22415626.604556303,6109448.076571399,3.0,1.0
LTE,202.0,1.0,4501.0,1305344.0,0.0,21.354263,37.692319,58011.0,11.0,1.0,1466208505.0,1477222428.0,0.0,879.0,0.0,22426022.770062,7014455.511920778,3.0,1.0
LTE,222.0,10.0,13024.0,4811021.0,0.0,8.260304,44.073389,97987.0,17.0,1.0,1466451970.0,1568350612.0,0.0,517.0,0.0,20967670.618440267,6437276.938703572,1.0,1.0
LTE,222.0,1.0,7514.0,115207938.0,0.0,17.860636,40.712525,61422.0,7.0,1.0,1466493922.0,1491406802.0,0.0,588.0,0.0,22036916.73632432,6745382.098796908,1.0,1.0
LTE,216.0,1.0,5412.0,953346.0,0.0,21.607692,47.540523,191097.0,154.0,1.0,1466511995.0,1565964922.0,0.0,861.0,0.0,22454248.66625072,6108513.615496282,3.0,1.0
LTE,214.0,7.0,11080.0,28231189.0,0.0,-5.342288,36.165739,76811.0,5.0,1.0,1463911560.0,1489747911.0,0.0,920.0,0.0,19452668.98212596,7147932.160173701,1.0,1.0
LTE,214.0,7.0,11080.0,28231179.0,0.0,-5.481123,36.089102,91887.0,80.0,1.0,1463911560.0,1666875147.0,0.0,769.0,0.0,19437206.10180302,7154590.892380901,1.0,1.0
LTE,244.0,5.0,22070.0,1472001.0,0.0,22.473608,60.428647,137954.0,24.0,1.0,1466740054.0,1492413750.0,0.0,783.0,0.0,22550690.88527124,4758917.969249452,3.0,1.0
LTE,240.0,1.0,8.0,25626123.0,0.0,17.998567,59.321972,110048.0,38.0,1.0,1466758569.0,1491923188.0,0.0,775.0,0.0,22052278.932786472,4884483.17239544,3.0,1.0
LTE,226.0,10.0,10301.0,5159179.0,0.0,25.256609,44.732837,58401.0,29.0,1.0,1466762820.0,1492432440.0,0.0,760.0,0.0,22860650.27160469,6375645.438421089,1.0,1.0
LTE,208.0,10.0,59500.0,153939718.0,0.0,3.14574,45.97991,57417.0,13.0,1.0,1466859932.0,1481928182.0,0.0,524.0,0.0,20398031.18288017,6257964.152453106,3.0,1.0
LTE,222.0,88.0,12300.0,35347208.0,0.0,7.525823,44.361795,92236.0,8.0,1.0,1466960771.0,1516439182.0,0.0,531.0,0.0,20885867.09769645,6410372.554448076,1.0,1.0
LTE,222.0,10.0,13065.0,4295691.0,0.0,8.528325,44.292714,90216.0,17.0,1.0,1467069428.0,1568788624.0,0.0,796.0,0.0,20997521.71252341,6416823.891283679,1.0,1.0
LTE,222.0,10.0,13065.0,4809483.0,0.0,8.423114,44.223278,98032.0,29.0,1.0,1467069428.0,1659367654.0,0.0,711.0,0.0,20985803.73721707,6423303.920423827,1.0,1.0
LTE,222.0,10.0,43032.0,22048779.0,0.0,16.484946,39.443848,57474.0,5.0,1.0,1467180327.0,1473303075.0,0.0,615.0,0.0,21883697.95264977,6859255.110808046,1.0,1.0
LTE,226.0,1.0,13061.0,236490512.0,0.0,24.775712,44.757629,89595.0,4.0,1.0,1467325703.0,1483029204.0,0.0,640.0,0.0,22807089.91032218,6373320.458729151,1.0,1.0
LTE,214.0,7.0,30630.0,76847381.0,0.0,-1.252866,37.704583,209920.0,17.0,1.0,1467327104.0,1478972196.0,0.0,967.0,0.0,19908132.2513014,7013376.609959339,1.0,1.0
LTE,240.0,1.0,500.0,26203168.0,0.0,13.785279,55.637696,54229.0,3.0,1.0,1466269574.0,1469364123.0,0.0,936.0,0.0,21583019.969916493,5287931.857411166,3.0,1.0
LTE,240.0,1.0,500.0,27409932.0,0.0,13.857265,55.617963,59235.0,4.0,1.0,1466269574.0,1469364123.0,0.0,966.0,0.0,21591037.47921117,5290036.369373571,3.0,1.0
LTE,208.0,10.0,58501.0,3106054.0,0.0,5.482631,45.024738,50776.0,89.0,1.0,1467605231.0,1649575212.0,0.0,776.0,0.0,20658304.643180106,6348234.1814333415,1.0,1.0
LTE,208.0,20.0,59500.0,153930512.0,0.0,3.521708,45.772358,67756.0,6.0,1.0,1467734889.0,1479303216.0,0.0,725.0,0.0,20439904.976874866,6277654.93520898,3.0,1.0
LTE,240.0,8.0,11043.0,28745217.0,0.0,14.430008,56.663622,50062.0,2.0,1.0,1468016009.0,1484410305.0,0.0,730.0,0.0,21654827.27619895,5177721.085239623,3.0,1.0
LTE,240.0,7.0,35011.0,80800269.0,0.0,16.084258,59.558134,317814.0,30.0,1.0,1468163124.0,1490536810.0,0.0,773.0,0.0,21839070.945116825,4857867.239285345,3.0,1.0
LTE,262.0,2.0,42458.0,5168387.0,0.0,9.909879,54.357424,59376.0,36.0,1.0,1468170379.0,1492102492.0,0.0,821.0,0.0,21151393.604781635,5423311.669651483,3.0,1.0
LTE,208.0,1.0,1921.0,10737666.0,0.0,5.062611,44.014535,75403.0,99.0,1.0,1468233193.0,1638513828.0,0.0,970.0,0.0,20611524.51573934,6442757.797096008,1.0,1.0
LTE,204.0,4.0,22201.0,26039554.0,0.0,4.905435,52.074087,71048.0,99.0,1.0,1468367494.0,1591023270.0,0.0,656.0,0.0,20594018.889077205,5659183.987500287,3.0,1.0
LTE,208.0,1.0,26181.0,18645761.0,0.0,3.584411,43.314023,104878.0,13.0,1.0,1468871042.0,1490857254.0,0.0,820.0,0.0,20446888.58320532,6507751.9734182935,1.0,1.0
LTE,214.0,7.0,6612.0,15394581.0,0.0,-6.760144,38.69898,92637.0,21.0,1.0,1468894094.0,1491645028.0,0.0,668.0,0.0,19294753.92005116,6925534.369977776,1.0,1.0
LTE,214.0,1.0,2821.0,119608834.0,0.0,-0.300617,39.498678,222802.0,47.0,1.0,1458838623.0,1646636813.0,0.0,856.0,0.0,20014189.89040273,6854359.643009238,1.0,1.0
LTE,208.0,20.0,30481.0,130806528.0,0.0,4.967764,47.342257,265074.0,69.0,1.0,1464470575.0,1527746914.0,0.0,809.0,0.0,20600960.84080154,6127639.540146785,3.0,1.0
LTE,208.0,20.0,59500.0,153937936.0,0.0,3.66497,45.651565,62715.0,16.0,1.0,1469320099.0,1692427005.0,0.0,805.0,0.0,20455860.91853816,6289095.232754609,3.0,1.0
LTE,222.0,1.0,15801.0,179556414.0,0.0,11.331151,46.470177,59740.0,4.0,1.0,1469384927.0,1473341400.0,0.0,589.0,0.0,21309689.127109125,6211281.520963095,1.0,1.0
LTE,208.0,10.0,59500.0,2800648.0,0.0,3.502747,45.122985,84720.0,36.0,1.0,1469430347.0,1492433508.0,0.0,878.0,0.0,20437793.1774453,6338989.946853212,1.0,1.0
LTE,214.0,7.0,30630.0,76879892.0,0.0,-1.115081,37.984789,178669.0,58.0,1.0,1469467859.0,1478972202.0,0.0,557.0,0.0,19923478.186874527,6988696.664421508,1.0,1.0
LTE,222.0,1.0,26018.0,166445062.0,0.0,17.119172,39.35809,113400.0,22.0,1.0,1469639161.0,1488017350.0,0.0,788.0,0.0,21954335.477306325,6866907.35663127,1.0,1.0
LTE,208.0,1.0,2145.0,10057480.0,0.0,4.942158,45.72212,51050.0,28.0,1.0,1469660732.0,1491997117.0,0.0,698.0,0.0,20598108.948169645,6282414.71192817,1.0,1.0
LTE,214.0,7.0,25600.0,64019989.0,0.0,0.128822,42.040419,51674.0,23.0,1.0,1469843117.0,1490571540.0,0.0,640.0,0.0,20062019.067937218,6624804.678403309,1.0,1.0
LTE,222.0,1.0,7521.0,115215617.0,0.0,16.085937,41.592145,55627.0,19.0,1.0,1469888052.0,1490830495.0,0.0,968.0,0.0,21839257.945340563,6665672.95258531,1.0,1.0
LTE,268.0,3.0,6.0,210699.0,0.0,-8.927366,37.937956,57876.0,2.0,1.0,1469999825.0,1487839488.0,0.0,723.0,0.0,19053377.506184127,6992825.5432446245,1.0,1.0
LTE,204.0,4.0,21203.0,26050051.0,0.0,6.139161,51.916987,65961.0,77.0,1.0,1470109447.0,1698413047.0,0.0,544.0,0.0,20731426.29707441,5675163.05760826,3.0,1.0
LTE,222.0,1.0,26302.0,166438919.0,0.0,17.037588,38.906629,64148.0,22.0,1.0,1470281152.0,1487125942.0,0.0,817.0,0.0,21945248.98162248,6907099.480469131,1.0,1.0
LTE,262.0,1.0,12001.0,34647301.0,0.0,7.773173,51.105169,304712.0,18.0,1.0,1470302229.0,1506432415.0,0.0,604.0,0.0,20913415.939471774,5757245.347432559,3.0,1.0
LTE,260.0,3.0,56911.0,69003532.0,0.0,15.56519,51.372032,63957.0,85.0,1.0,1470393420.0,1632018726.0,0.0,952.0,0.0,21781259.252363093,5730352.764127437,3.0,1.0
LTE,208.0,10.0,58503.0,153855239.0,0.0,5.706045,46.59239,73487.0,499.0,1.0,1470592761.0,1626685809.0,0.0,921.0,0.0,20683187.590163704,6199606.895623948,3.0,1.0
LTE,222.0,1.0,18109.0,205205821.0,0.0,10.449989,45.012611,129552.0,6.0,1.0,1470609816.0,1481251115.0,0.0,508.0,0.0,21211548.87032145,6349374.592705769,1.0,1.0
LTE,262.0,7.0,10556.0,36039171.0,0.0,8.658368,53.708602,57432.0,12.0,1.0,1469035275.0,1492074294.0,0.0,927.0,0.0,21012005.37547465,5491043.433405434,3.0,1.0
LTE,208.0,1.0,2178.0,10081032.0,0.0,5.174661,45.658614,73153.0,26.0,1.0,1470899133.0,1491737116.0,0.0,898.0,0.0,20624004.19118274,6288428.0154036265,1.0,1.0
LTE,204.0,16.0,268.0,942091.0,0.0,4.980132,52.368387,66467.0,3.0,1.0,1458608896.0,1471693818.0,0.0,638.0,0.0,20602338.338578284,5629165.764635034,3.0,1.0
LTE,208.0,15.0,8202.0,103798866.0,0.0,0.875265,43.238917,58296.0,3.0,1.0,1470985618.0,1474285779.0,0.0,687.0,0.0,20145154.86782119,6514694.173485162,1.0,1.0
LTE,208.0,1.0,25062.0,18633985.0,0.0,-0.755532,44.846859,68090.0,24.0,1.0,1471039563.0,1505854517.0,0.0,693.0,0.0,19963523.299110133,6364947.7100812895,3.0,1.0
LTE,208.0,20.0,30481.0,130807560.0,0.0,4.819477,47.43802,249413.0,14.0,1.0,1471039567.0,1491029808.0,0.0,878.0,0.0,20584445.234978464,6118406.824078655,3.0,1.0
LTE,268.0,3.0,1.0,210453.0,0.0,-8.716862,39.493737,84361.0,12.0,1.0,1458900729.0,1491999281.0,0.0,809.0,0.0,19076822.589624893,6854800.892072784,1.0,1.0
LTE,226.0,1.0,31180.0,242555151.0,0.0,23.433317,45.936688,52331.0,338.0,1.0,1471261539.0,1495347475.0,0.0,801.0,0.0,22657579.38897594,6262068.200569842,3.0,1.0
LTE,208.0,1.0,14720.0,14403841.0,0.0,-1.896058,48.885399,52981.0,10.0,1.0,1471716525.0,1488235901.0,0.0,708.0,0.0,19836496.129857466,5977667.555207117,3.0,1.0
LTE,208.0,1.0,2561.0,10708993.0,0.0,6.779847,43.210901,186733.0,21.0,1.0,1471774199.0,1488890876.0,0.0,988.0,0.0,20802783.310382143,6517282.463240123,1.0,1.0
LTE,240.0,1.0,148.0,26073621.0,0.0,16.790489,57.727551,84374.0,10.0,1.0,1471781373.0,1491954884.0,0.0,696.0,0.0,21917728.09521116,5061727.533669826,3.0,1.0
LTE,214.0,3.0,3108.0,26228756.0,0.0,-4.038607,36.972508,726083.0,19.0,1.0,1458645365.0,1492343225.0,0.0,552.0,0.0,19597867.694858927,7077593.278734979,1.0,1.0
LTE,208.0,20.0,59903.0,2412815.0,0.0,0.134208,43.733678,54079.0,2.0,1.0,1472015342.0,1489587569.0,0.0,750.0,0.0,20062618.93881573,6468869.348994911,1.0,1.0
LTE,222.0,1.0,201.0,51498498.0,0.0,10.201964,43.552328,82969.0,3.0,1.0,1472209544.0,1489974667.0,0.0,521.0,0.0,21183924.849778388,6485691.56304339,1.0,1.0
LTE,284.0,3.0,1800.0,259077.0,0.0,23.655571,42.733888,66247.0,84.0,1.0,1472238405.0,1681641192.0,0.0,912.0,0.0,22682333.139855,6561245.428413765,1.0,1.0
LTE,262.0,2.0,48030.0,20628489.0,0.0,11.432793,48.083527,52044.0,24.0,1.0,1472281593.0,1481444687.0,0.0,515.0,0.0,21321009.601642083,6055918.961593837,3.0,1.0
LTE,232.0,5.0,10163.0,36410635.0,0.0,12.852667,47.284195,63790.0,104.0,1.0,1472321263.0,1686556065.0,0.0,825.0,0.0,21479149.420388404,6133232.74663485,3.0,1.0
LTE,232.0,1.0,186.0,946439.0,0.0,14.859005,48.098772,58771.0,2.0,1.0,1472432939.0,1491438683.0,0.0,708.0,0.0,21702607.225562565,6054437.796956306,3.0,1.0
LTE,208.0,15.0,1401.0,102751570.0,0.0,-1.447399,49.413092,52457.0,13.0,1.0,1472679453.0,1492237146.0,0.0,691.0,0.0,19886465.95319313,5925783.227950557,3.0,1.0
LTE,204.0,2.0,12100.0,108191058.0,0.0,5.047487,52.608561,64430.0,9.0,1.0,1463224088.0,1535114901.0,0.0,855.0,0.0,20609840.065838348,5604586.232271372,3.0,1.0
LTE,208.0,15.0,7109.0,103765311.0,0.0,3.747031,46.319535,80139.0,5.0,1.0,1458886682.0,1492475395.0,0.0,967.0,0.0,20465000.5405512,6225651.11202439,3.0,1.0
LTE,240.0,1.0,806.0,26231583.0,0.0,13.145286,55.674257,59192.0,41.0,1.0,1472681227.0,1492321506.0,0.0,719.0,0.0,21511740.14014363,5284031.142909602,3.0,1.0
LTE,208.0,15.0,4000.0,103225426.0,0.0,-0.3045,45.055363,55226.0,5.0,1.0,1472933305.0,1478799142.0,0.0,750.0,0.0,20013757.41758036,6345353.611097648,3.0,1.0
LTE,240.0,1.0,806.0,25816074.0,0.0,13.736127,55.920091,483053.0,11.0,1.0,1473012667.0,1491582302.0,0.0,569.0,0.0,21577545.619114224,5257751.924477179,3.0,1.0
LTE,208.0,1.0,37828.0,21629957.0,0.0,5.806324,46.516592,111220.0,3.0,1.0,1473098642.0,1484842788.0,0.0,821.0,0.0,20694356.259273823,6206849.4234919865,1.0,1.0
LTE,208.0,1.0,14562.0,14589442.0,0.0,-2.505224,47.649282,85745.0,13.0,1.0,1473450829.0,1652115421.0,0.0,757.0,0.0,19768649.686562903,6098004.483343882,3.0,1.0
LTE,208.0,1.0,26849.0,18513925.0,0.0,-1.430602,43.447948,104844.0,17.0,1.0,1473515349.0,1634030078.0,0.0,647.0,0.0,19888336.73506214,6495360.513652395,1.0,1.0
LTE,240.0,2.0,3021.0,152594945.0,0.0,13.861676,56.181784,136699.0,3.0,1.0,1469406504.0,1477392263.0,0.0,795.0,0.0,21591528.7585363,5229679.007004007,3.0,1.0
LTE,208.0,10.0,59905.0,154301191.0,0.0,0.613909,43.446056,75531.0,35.0,1.0,1473591922.0,1648898483.0,0.0,804.0,0.0,20116046.094459426,6495535.683494898,1.0,1.0
LTE,240.0,1.0,806.0,26231052.0,0.0,13.356516,55.70158,55938.0,27.0,1.0,1472678184.0,1619957956.0,0.0,542.0,0.0,21535266.08252569,5281114.756496177,3.0,1.0
LTE,208.0,10.0,59500.0,2801415.0,0.0,4.686917,45.030471,119294.0,4.0,1.0,1473667630.0,1490126459.0,0.0,693.0,0.0,20569681.23875555,6347695.0068216,1.0,1.0
LTE,208.0,1.0,26818.0,18556421.0,0.0,-1.461503,43.878384,57932.0,3.0,1.0,1473833133.0,1492184344.0,0.0,900.0,0.0,19884895.106763378,6455424.877277308,3.0,1.0
LTE,240.0,1.0,108.0,26294540.0,0.0,17.525268,59.228802,70243.0,30.0,1.0,1472144779.0,1681875417.0,0.0,750.0,0.0,21999564.805988733,4894957.304474235,3.0,1.0
LTE,240.0,8.0,10020.0,28179722.0,0.0,13.180516,55.717771,107625.0,134.0,1.0,1458648180.0,1492432402.0,0.0,849.0,0.0,21515663.914939445,5279386.053961265,3.0,1.0
LTE,214.0,7.0,35040.0,89656331.0,0.0,-15.706643,28.144071,69777.0,9.0,1.0,1474135568.0,1480269732.0,0.0,705.0,0.0,18298329.07511834,7825739.514625376,3.0,1.0
LTE,240.0,1.0,110.0,26838560.0,0.0,17.51453,59.799082,55513.0,19.0,1.0,1472223966.0,1530628910.0,0.0,969.0,0.0,21998368.851014063,4830612.509652597,3.0,1.0
LTE,240.0,7.0,35008.0,80981765.0,0.0,16.918179,58.896063,53750.0,3.0,1.0,1458647941.0,1475411325.0,0.0,934.0,0.0,21931949.69054688,4932243.298824384,3.0,1.0
LTE,202.0,5.0,4060.0,379394.0,0.0,20.88334,38.126394,51058.0,111.0,1.0,1474384080.0,1684419949.0,0.0,876.0,0.0,22373573.27252668,6976202.876077512,3.0,1.0
LTE,208.0,10.0,59903.0,2939143.0,0.0,-1.387988,43.625928,56519.0,91.0,1.0,1474491945.0,1655364672.0,0.0,697.0,0.0,19893082.90988896,6478867.934541365,1.0,1.0
LTE,240.0,1.0,815.0,26323734.0,0.0,12.196553,58.23474,60099.0,3.0,1.0,1473217875.0,1485782805.0,0.0,567.0,0.0,21406074.09889021,5005799.878107168,3.0,1.0
LTE,208.0,1.0,39429.0,21370370.0,0.0,7.663387,48.410684,79462.0,6.0,1.0,1474614345.0,1491956511.0,0.0,800.0,1.0,20901188.419184137,6024077.999861289,1.0,1.0
LTE,208.0,10.0,59905.0,154390276.0,0.0,0.608173,43.584018,106598.0,13.0,1.0,1474736756.0,1594800633.0,0.0,517.0,0.0,20115407.24199764,6482754.107879646,1.0,1.0
LTE,208.0,20.0,59905.0,154313745.0,0.0,0.736026,43.337093,78739.0,5.0,1.0,1474736758.0,1491217932.0,0.0,514.0,0.0,20129646.99161357,6505618.556622294,1.0,1.0
LTE,262.0,2.0,44262.0,10275587.0,0.0,7.603635,51.341712,183360.0,4.0,1.0,1469322491.0,1482061931.0,0.0,563.0,0.0,20894533.48328861,5733412.592119384,3.0,1.0
LTE,240.0,7.0,34300.0,80777225.0,0.0,18.844066,59.677991,59516.0,4.0,1.0,1474826799.0,1491752587.0,0.0,946.0,0.0,22146447.18899104,4844322.280744308,3.0,1.0
LTE,208.0,20.0,59900.0,2678800.0,0.0,-1.232913,44.007242,74587.0,4.0,1.0,1475196350.0,1489942104.0,0.0,951.0,0.0,19910354.535675537,6443436.746162565,3.0,1.0
LTE,240.0,1.0,806.0,26229014.0,0.0,13.760101,56.401191,696845.0,8.0,1.0,1475575532.0,1489496277.0,0.0,529.0,0.0,21580215.74619214,5206063.287598783,3.0,1.0
LTE,262.0,7.0,40204.0,17926659.0,0.0,8.538405,50.114808,80092.0,59.0,1.0,1475395568.0,1494157394.0,0.0,888.0,0.0,20998644.382121533,5856297.121999586,3.0,1.0
LTE,222.0,1.0,18705.0,205341758.0,0.0,11.191765,44.621699,216033.0,7.0,1.0,1475864846.0,1492270620.0,0.0,859.0,0.0,21294164.87863653,6386060.776254536,1.0,1.0
LTE,208.0,15.0,6404.0,102705234.0,0.0,-0.652164,43.423043,53809.0,18.0,1.0,1476142646.0,1492231528.0,0.0,732.0,0.0,19975036.008536585,6497666.07322485,1.0,1.0
LTE,208.0,1.0,50437.0,24230403.0,0.0,2.344298,48.744268,191146.0,54.0,1.0,1471603501.0,1649171484.0,0.0,601.0,0.0,20308769.817001447,5991491.185625883,3.0,1.0
LTE,216.0,70.0,3303.0,1503490.0,0.0,21.52207,47.216195,54746.0,1601.0,1.0,1476195013.0,1558584380.0,0.0,664.0,0.0,22444712.43447192,6139778.822549009,3.0,1.0
LTE,262.0,1.0,24002.0,34364160.0,0.0,8.092892,50.383897,50905.0,27.0,1.0,1475776158.0,1596372222.0,0.0,598.0,0.0,20949024.94753147,5829499.310856737,3.0,1.0
LTE,240.0,8.0,35040.0,80787208.0,0.0,15.235405,58.802208,113993.0,3.0,1.0,1462389253.0,1478485534.0,0.0,664.0,0.0,21744529.133968603,4942726.724114235,3.0,1.0
LTE,222.0,1.0,18408.0,205303871.0,0.0,12.098733,44.895371,134345.0,23.0,1.0,1476641232.0,1492072069.0,0.0,749.0,0.0,21395179.30324654,6360392.501470091,1.0,1.0
