user_id,count,size
121101,112,97.0
142155,112,56.0
136606,112,117.0
156818,112,112.0
61225,112,130.0
130755,112,74.0
140615,112,72.0
150164,112,113.0
147670,112,92.0
139734,112,113.0
150870,112,74.0
131022,112,79.0
144987,112,110.0
124889,112,127.0
161164,112,101.0
153688,112,118.0
114595,111,76.0
144496,111,120.0
131873,111,55.0
140343,111,116.0
135452,111,117.0
136000,111,91.0
120505,111,71.0
146918,111,97.0
70915,111,105.0
15670,111,56.0
76052,111,78.0
148247,111,100.0
150521,111,52.0
138317,111,110.0
116071,111,128.0
117250,111,95.0
61457,111,94.0
42493,111,127.0
145364,111,50.0
160362,111,103.0
159538,111,67.0
130549,111,69.0
159915,111,147.0
152604,111,66.0
125213,111,82.0
137618,111,54.0
145317,111,68.0
94410,111,55.0
27018,111,98.0
135690,111,90.0
151065,111,101.0
85798,111,138.0
152123,111,63.0
133891,111,127.0
132553,111,103.0
120860,111,59.0
120083,111,93.0
141572,111,144.0
155548,111,148.0
131208,111,54.0
162458,111,136.0
108680,111,98.0
118534,111,145.0
148651,111,132.0
89323,111,58.0
134160,111,51.0
133718,111,79.0
88749,111,101.0
140705,111,86.0
149337,111,57.0
86256,111,56.0
98494,111,61.0
155546,111,62.0
74727,111,79.0
157192,111,136.0
158729,111,91.0
19498,111,138.0
132438,111,89.0
159474,111,108.0
151224,110,92.0
100248,110,102.0
118217,110,76.0
151912,110,107.0
115875,110,144.0
57392,110,52.0
128901,110,133.0
165303,110,114.0
125766,110,105.0
148491,110,65.0
146193,110,81.0
112459,110,55.0
100652,110,111.0
149679,110,57.0
129166,110,117.0
163418,110,93.0
139195,110,58.0
154269,110,56.0
119449,110,66.0
123369,110,50.0
151711,110,60.0
152896,110,71.0
130693,110,149.0
143992,110,108.0
154672,110,115.0
132551,110,121.0
122476,110,76.0
73524,110,102.0
75204,110,86.0
165111,110,138.0
103292,110,50.0
107147,110,78.0
155557,110,96.0
108823,110,124.0
154354,110,84.0
142253,110,136.0
94949,110,111.0
139155,110,89.0
142360,110,77.0
79625,110,59.0
113385,110,132.0
118770,110,95.0
157368,110,68.0
123638,110,137.0
159493,110,88.0
111959,110,133.0
22071,110,55.0
158827,110,79.0
142077,110,65.0
159382,110,94.0
132338,110,121.0
31629,110,125.0
152812,110,51.0
79388,110,53.0
103429,110,54.0
131388,110,67.0
137611,110,67.0
159863,110,146.0
161806,110,88.0
163225,110,54.0
148975,110,123.0
110169,110,70.0
81032,110,50.0
151519,110,91.0
137198,110,141.0
160750,110,52.0
148920,110,98.0
140179,110,104.0
140879,110,142.0
164075,109,64.0
162786,109,66.0
148253,109,100.0
162614,109,150.0
131452,109,118.0
135246,109,116.0
149761,109,103.0
165890,109,140.0
94210,109,86.0
167325,109,138.0
102343,109,69.0
94909,109,94.0
110413,109,80.0
80788,109,102.0
145148,109,79.0
151100,109,92.0
140712,109,93.0
107248,109,81.0
87614,109,106.0
160745,109,73.0
166691,109,140.0
100588,109,82.0
146674,109,144.0
152275,109,117.0
107644,109,101.0
138435,109,57.0
135552,109,69.0
111768,109,117.0
122426,109,122.0
160968,109,93.0
146073,109,100.0
162250,109,126.0
87567,109,65.0
108039,109,96.0
134567,109,119.0
156378,109,53.0
152359,109,114.0
137555,109,109.0
121995,109,62.0
143837,109,64.0
55536,109,125.0
80693,109,121.0
88502,109,53.0
109162,109,60.0
103351,109,133.0
141713,109,119.0
163149,109,111.0
120944,109,134.0
91841,109,51.0
141698,109,127.0
167543,109,80.0
132714,109,70.0
71691,109,80.0
130912,109,112.0
148269,109,74.0
157264,109,133.0
164450,109,146.0
136839,109,99.0
132364,109,72.0
139810,109,94.0
144068,108,85.0
123841,108,116.0
74350,108,76.0
163434,108,78.0
67859,108,70.0
136616,108,141.0
117360,108,85.0
152633,108,61.0
138630,108,101.0
154233,108,111.0
150968,108,138.0
148039,108,72.0
14597,108,64.0
105819,108,50.0
136893,108,130.0
167663,108,112.0
143558,108,122.0
147434,108,98.0
131102,108,124.0
157046,108,149.0
116046,108,61.0
139458,108,75.0
128312,108,125.0
167333,108,87.0
156504,108,100.0
125742,108,122.0
152174,108,106.0
129901,108,64.0
161376,108,122.0
71644,108,84.0
1064,108,134.0
34506,108,141.0
101882,108,149.0
111098,108,81.0
31179,108,123.0
142772,108,71.0
114703,108,56.0
132019,108,94.0
53209,108,141.0
155838,108,138.0
167800,108,129.0
125348,108,136.0
147312,108,146.0
125612,108,148.0
125343,108,61.0
154184,108,61.0
140501,108,136.0
156176,108,121.0
73626,108,102.0
115007,108,76.0
26157,108,149.0
25778,108,119.0
165665,108,93.0
115988,108,148.0
142891,108,115.0
134045,108,85.0
148983,108,92.0
129148,108,92.0
140944,107,102.0
124703,107,128.0
81712,107,56.0
163560,107,72.0
109055,107,81.0
142142,107,55.0
130152,107,121.0
61577,107,103.0
91303,107,145.0
116051,107,143.0
152364,107,62.0
99022,107,146.0
92073,107,65.0
163351,107,86.0
160529,107,125.0
161925,107,149.0
122423,107,147.0
121232,107,108.0
89061,107,62.0
101947,107,81.0
31457,107,69.0
168630,107,131.0
96401,107,74.0
70791,107,96.0
156018,107,78.0
110269,107,136.0
109715,107,137.0
141016,107,91.0
151009,107,109.0
139694,107,76.0
125636,107,122.0
108907,107,78.0
163549,107,66.0
166617,107,102.0
158979,107,68.0
81881,107,85.0
60640,107,139.0
60509,107,127.0
167075,107,133.0
54987,107,94.0
167916,107,122.0
122297,107,78.0
77530,107,134.0
164664,107,130.0
106897,107,90.0
107225,107,76.0
165148,107,57.0
103073,107,135.0
128944,107,116.0
52569,107,128.0
137105,107,132.0
170437,107,124.0
157560,107,62.0
151587,107,67.0
102697,107,90.0
127608,107,85.0
142835,107,139.0
162769,107,130.0
170756,107,144.0
153755,107,81.0
112256,107,132.0
140288,107,76.0
132504,107,61.0
9174,107,116.0
123999,107,150.0
152539,107,111.0
138668,106,123.0
133384,106,123.0
144959,106,93.0
125467,106,93.0
87855,106,130.0
62448,106,121.0
167123,106,84.0
143036,106,73.0
129660,106,88.0
75786,106,70.0
98746,106,63.0
149703,106,111.0
166877,106,106.0
53261,106,124.0
31058,106,77.0
114427,106,55.0
154196,106,84.0
104809,106,106.0
169042,106,149.0
112602,106,77.0
50673,106,123.0
141502,106,88.0
148638,106,95.0
151075,106,62.0
146886,106,130.0
142801,106,145.0
22358,106,142.0
158681,106,132.0
61154,106,125.0
76693,106,51.0
103045,106,120.0
138871,106,133.0
145140,106,126.0
169727,106,88.0
158215,106,116.0
153637,106,150.0
145639,106,60.0
28255,106,140.0
111694,106,118.0
169243,106,98.0
153919,106,136.0
162727,106,74.0
152551,106,63.0
147087,106,108.0
162072,106,129.0
122835,106,114.0
154410,106,107.0
134079,106,106.0
120139,106,74.0
18262,106,103.0
44460,106,143.0
91466,106,116.0
125714,106,104.0
150739,106,76.0
171864,106,75.0
160605,106,149.0
143519,106,67.0
104821,106,143.0
125630,106,103.0
128558,106,113.0
102545,106,124.0
116175,106,85.0
157129,106,149.0
68891,106,126.0
172828,106,149.0
162339,106,102.0
160420,106,66.0
134105,106,70.0
60924,106,90.0
172015,106,84.0
162743,105,50.0
134869,105,101.0
75908,105,133.0
154194,105,138.0
148950,105,120.0
61252,105,150.0
105379,105,135.0
82170,105,141.0
10565,105,55.0
170343,105,69.0
88302,105,112.0
51859,105,130.0
154952,105,116.0
60486,105,145.0
166888,105,128.0
170376,105,56.0
86465,105,100.0
28208,105,118.0
134036,105,72.0
162084,105,52.0
167500,105,90.0
107013,105,123.0
55430,105,120.0
163471,105,99.0
161929,105,77.0
81762,105,110.0
2214,105,55.0
93695,105,87.0
175921,105,53.0
121990,105,147.0
53156,105,121.0
10578,105,91.0
159853,105,115.0
132357,105,83.0
108521,105,59.0
175154,105,108.0
100020,105,117.0
129961,105,71.0
47044,105,126.0
135751,105,118.0
140344,105,57.0
100601,105,69.0
125737,105,88.0
135048,105,75.0
91243,105,64.0
35952,105,149.0
13094,105,128.0
142001,105,58.0
136497,105,88.0
136189,105,92.0
120608,105,84.0
100918,105,142.0
101365,105,142.0
54923,105,93.0
144100,105,109.0
119194,105,83.0
170716,105,120.0
93334,105,136.0
115989,105,63.0
137793,105,116.0
150705,105,84.0
166599,105,61.0
152534,105,96.0
161863,105,53.0
82817,105,119.0
168209,105,65.0
170100,105,130.0
92182,105,105.0
154893,105,93.0
51329,105,100.0
169841,105,82.0
44755,105,113.0
175854,105,130.0
150518,105,148.0
122579,105,80.0
156607,104,142.0
165168,104,72.0
105293,104,53.0
104086,104,141.0
132396,104,99.0
164616,104,69.0
125305,104,97.0
156125,104,63.0
16547,104,144.0
170769,104,134.0
145766,104,62.0
134342,104,78.0
157879,104,115.0
163145,104,85.0
131088,104,110.0
158126,104,84.0
136397,104,70.0
163119,104,70.0
34106,104,139.0
127253,104,77.0
168506,104,102.0
131064,104,58.0
157684,104,54.0
70453,104,112.0
156632,104,143.0
127637,104,89.0
132377,104,68.0
65901,104,55.0
150665,104,121.0
155855,104,74.0
92714,104,126.0
147980,104,121.0
163382,104,114.0
124392,104,95.0
126859,104,138.0
130139,104,79.0
126338,104,119.0
120158,104,81.0
111138,104,67.0
165577,104,114.0
157728,104,86.0
154187,104,60.0
153379,104,56.0
65960,104,81.0
152321,104,71.0
143536,104,102.0
176243,104,143.0
160158,104,67.0
174223,104,101.0
157472,104,57.0
163309,104,137.0
148414,104,104.0
152392,104,90.0
152737,104,139.0
152402,104,95.0
158110,104,61.0
125442,103,54.0
172797,103,91.0
163499,103,93.0
136824,103,88.0
118786,103,50.0
172514,103,100.0
45408,103,123.0
86572,103,146.0
144054,103,57.0
174391,103,141.0
126762,103,145.0
101796,103,113.0
92863,103,134.0
163266,103,68.0
165354,103,86.0
150469,103,122.0
97073,103,50.0
127209,103,108.0
63078,103,73.0
116146,103,103.0
158341,103,113.0
156795,103,124.0
106017,103,94.0
168758,103,99.0
178598,103,56.0
119793,103,81.0
163171,103,107.0
124549,103,82.0
162055,103,56.0
168284,103,92.0
82525,103,51.0
125471,103,141.0
164381,103,132.0
98661,103,114.0
137905,103,93.0
172912,103,131.0
158923,103,86.0
160183,103,91.0
28728,103,68.0
170153,103,82.0
80758,103,68.0
169504,103,141.0
165229,103,98.0
171276,103,122.0
177256,103,84.0
156240,103,125.0
105194,103,107.0
83837,103,148.0
44452,103,140.0
100322,103,103.0
146140,103,102.0
73046,103,94.0
179613,103,54.0
159431,103,62.0
123201,103,131.0
112166,103,86.0
168292,103,88.0
166944,103,148.0
176252,103,133.0
169334,103,118.0
141624,103,54.0
170103,103,125.0
118628,103,72.0
66290,103,105.0
94870,103,139.0
31366,103,63.0
85840,103,132.0
159444,103,109.0
90690,103,97.0
139981,103,94.0
137593,103,121.0
158382,103,70.0
62976,103,107.0
69064,103,119.0
174415,103,114.0
154180,103,90.0
92317,103,65.0
150447,103,104.0
100659,103,57.0
144261,102,85.0
137467,102,137.0
182168,102,101.0
140667,102,69.0
140470,102,97.0
147431,102,56.0
120921,102,121.0
158104,102,94.0
126834,102,94.0
148863,102,84.0
150909,102,133.0
173072,102,81.0
143289,102,68.0
137896,102,126.0
140595,102,107.0
112834,102,73.0
148644,102,104.0
97947,102,58.0
158819,102,121.0
170707,102,52.0
19513,102,120.0
179394,102,125.0
170730,102,97.0
5054,102,125.0
168493,102,144.0
154615,102,144.0
70137,102,90.0
182603,102,74.0
106725,102,54.0
141012,102,87.0
148136,102,139.0
122042,102,140.0
149786,102,115.0
45837,102,149.0
125359,102,113.0
117786,102,138.0
148413,102,120.0
42024,102,62.0
94063,102,125.0
171243,102,107.0
8516,102,75.0
154371,102,74.0
173325,102,52.0
28034,102,78.0
174827,102,95.0
131829,102,90.0
144743,102,57.0
166757,102,98.0
160730,102,120.0
179066,102,62.0
150640,102,51.0
132979,102,60.0
93841,102,68.0
162073,102,99.0
167977,102,106.0
150561,102,108.0
39758,102,78.0
180991,102,97.0
143684,102,92.0
74798,102,122.0
163948,101,75.0
169924,101,92.0
63862,101,61.0
143589,101,135.0
152453,101,143.0
179011,101,145.0
144073,101,58.0
159648,101,59.0
159960,101,73.0
145634,101,53.0
148475,101,64.0
124111,101,148.0
165654,101,130.0
122505,101,58.0
59677,101,116.0
158449,101,91.0
73624,101,113.0
159345,101,92.0
50355,101,139.0
127678,101,111.0
171810,101,88.0
153750,101,128.0
180262,101,88.0
141321,101,106.0
15626,101,64.0
142216,101,89.0
109680,101,59.0
137182,101,90.0
170096,101,101.0
72033,101,73.0
143543,101,128.0
133536,101,75.0
157958,101,54.0
185275,101,110.0
164880,101,122.0
137290,101,103.0
82147,101,139.0
158386,101,61.0
180768,101,98.0
160440,101,86.0
152672,101,77.0
185671,101,105.0
176429,101,125.0
175319,101,122.0
152063,101,61.0
144560,101,121.0
174427,101,117.0
161404,101,80.0
107938,101,105.0
46942,101,73.0
80679,101,71.0
123349,101,74.0
175203,101,111.0
97317,101,103.0
181002,101,63.0
66814,101,99.0
152662,101,105.0
152989,101,147.0
132586,101,105.0
85372,101,111.0
122216,101,146.0
161130,101,109.0
178067,101,136.0
116314,101,112.0
120520,101,67.0
184378,101,100.0
154943,101,146.0
178992,101,68.0
185495,101,64.0
177895,101,57.0
46969,101,115.0
127924,101,94.0
173965,101,65.0
91055,101,113.0
161850,101,61.0
15084,101,119.0
171593,101,138.0
152301,101,139.0
145516,100,133.0
166003,100,106.0
140497,100,91.0
147155,100,59.0
138061,100,51.0
134566,100,80.0
147132,100,99.0
100270,100,56.0
76502,100,115.0
105362,100,113.0
144601,100,137.0
153356,100,138.0
163794,100,80.0
163505,100,144.0
163976,100,77.0
137428,100,130.0
135269,100,140.0
183013,100,103.0
155115,100,78.0
129524,100,55.0
103252,100,61.0
127830,100,87.0
182391,100,66.0
175980,100,68.0
72980,100,103.0
187700,100,137.0
163381,100,137.0
80158,100,112.0
143953,100,119.0
179007,100,88.0
163365,100,100.0
158061,100,105.0
176816,100,97.0
13560,100,94.0
151053,100,91.0
182822,100,82.0
187444,100,146.0
106514,100,119.0
90401,100,146.0
183715,100,140.0
173469,100,52.0
185939,100,78.0
142070,100,94.0
172698,100,104.0
113247,100,136.0
152358,100,72.0
175010,100,140.0
172205,100,110.0
171958,100,112.0
174557,100,61.0
173741,100,130.0
158848,99,104.0
124720,99,145.0
150437,99,140.0
101358,99,115.0
128034,99,92.0
92968,99,107.0
185107,99,80.0
100097,99,109.0
142527,99,50.0
129871,99,57.0
162131,99,65.0
54299,99,138.0
170214,99,144.0
120005,99,116.0
164354,99,61.0
163995,99,90.0
189419,99,107.0
131006,99,111.0
153977,99,56.0
137432,99,83.0
56886,99,94.0
95040,99,82.0
136027,99,146.0
67720,99,114.0
176471,99,97.0
188537,99,147.0
162136,99,96.0
187757,99,113.0
128369,99,78.0
14615,99,82.0
50629,99,148.0
156100,99,94.0
189685,99,99.0
188959,99,127.0
90569,99,57.0
132403,99,75.0
136830,99,124.0
161542,99,96.0
149375,99,55.0
183396,99,67.0
105613,99,99.0
148419,99,67.0
138821,99,108.0
173588,99,60.0
157919,99,85.0
174690,99,70.0
95779,99,84.0
125642,99,92.0
140492,99,130.0
176437,99,123.0
168661,99,62.0
169430,99,78.0
124301,99,134.0
155745,99,82.0
176992,99,102.0
130720,99,116.0
168531,99,119.0
106711,99,118.0
66475,99,59.0
150282,99,60.0
137267,99,133.0
144028,99,63.0
174421,99,66.0
36027,99,101.0
130963,99,96.0
81137,99,128.0
155657,99,63.0
138820,99,74.0
154241,99,131.0
33246,99,86.0
92578,99,61.0
137218,99,61.0
184387,99,52.0
165155,99,146.0
189091,99,101.0
37072,99,65.0
171627,99,114.0
179506,99,113.0
155486,99,102.0
77907,99,139.0
154403,99,144.0
97763,99,148.0
131062,99,91.0
97871,99,75.0
158212,99,61.0
151150,99,91.0
66064,99,85.0
145635,99,137.0
65278,99,114.0
6559,99,106.0
183590,98,58.0
59070,98,142.0
135879,98,135.0
173610,98,91.0
73813,98,111.0
15886,98,77.0
155991,98,136.0
178919,98,87.0
161779,98,136.0
134065,98,134.0
141705,98,69.0
190852,98,141.0
158604,98,55.0
82135,98,150.0
191960,98,146.0
104396,98,69.0
133260,98,77.0
136846,98,108.0
129529,98,62.0
105436,98,149.0
23815,98,78.0
161549,98,131.0
58041,98,125.0
37741,98,95.0
161230,98,114.0
128215,98,144.0
191167,98,108.0
140732,98,113.0
191175,98,145.0
154614,98,77.0
172361,98,139.0
171558,98,128.0
141901,98,71.0
180474,98,119.0
178048,98,105.0
191963,98,69.0
189757,98,113.0
119741,98,78.0
190909,98,124.0
166808,98,107.0
125445,98,83.0
143782,98,93.0
170613,98,85.0
176704,98,148.0
160407,98,144.0
85987,98,150.0
23234,98,137.0
153321,98,63.0
151436,98,66.0
168580,98,65.0
174521,98,87.0
98826,98,150.0
156816,98,95.0
137149,98,86.0
160669,98,136.0
171726,98,108.0
64002,98,118.0
168136,98,125.0
93713,98,75.0
186139,98,137.0
25240,98,106.0
142013,98,146.0
161661,98,149.0
129486,98,95.0
163889,98,77.0
191554,98,101.0
160704,98,133.0
178318,98,106.0
188464,98,130.0
178301,98,140.0
114912,98,133.0
173408,98,55.0
147722,98,64.0
1516,98,142.0
12867,98,133.0
164891,98,145.0
172004,98,121.0
100497,98,134.0
88441,98,83.0
124452,98,56.0
129489,98,132.0
168420,98,55.0
146269,98,135.0
165209,98,108.0
117694,98,100.0
190408,98,119.0
182766,98,148.0
167768,98,53.0
176647,98,106.0
171317,97,73.0
136876,97,82.0
171998,97,114.0
152103,97,53.0
161785,97,139.0
144083,97,88.0
136888,97,69.0
191432,97,70.0
137967,97,141.0
180560,97,67.0
182305,97,77.0
189446,97,128.0
138682,97,103.0
109845,97,70.0
106460,97,123.0
157496,97,123.0
135863,97,70.0
140194,97,58.0
128675,97,133.0
172890,97,104.0
121387,97,129.0
152671,97,65.0
167217,97,136.0
114428,97,121.0
184654,97,148.0
143618,97,81.0
154513,97,65.0
192821,97,97.0
128464,97,78.0
13691,97,70.0
170195,97,150.0
188533,97,142.0
177031,97,88.0
168103,97,85.0
64469,97,75.0
181343,97,123.0
157632,97,79.0
190566,97,113.0
186649,97,105.0
136662,97,80.0
140314,97,85.0
182990,97,81.0
109309,97,126.0
59024,97,132.0
186637,97,102.0
132158,97,89.0
128978,97,140.0
93675,97,118.0
171489,97,97.0
194770,97,132.0
162285,97,133.0
43952,97,88.0
165555,97,51.0
103243,97,114.0
4185,97,91.0
156327,97,93.0
167973,97,57.0
188560,97,121.0
163809,97,105.0
181961,97,54.0
186468,97,98.0
33507,97,50.0
144098,97,89.0
114817,97,90.0
114800,97,136.0
158548,97,132.0
157297,97,79.0
139510,97,130.0
124010,97,123.0
77822,97,110.0
60014,97,67.0
51772,97,138.0
190520,97,100.0
168834,97,114.0
168536,97,98.0
153440,97,67.0
179198,97,136.0
156041,97,112.0
113215,97,83.0
102537,97,93.0
193735,97,100.0
183909,97,110.0
140218,97,106.0
168249,97,128.0
149243,97,132.0
111996,97,107.0
171518,97,87.0
8901,97,123.0
188146,97,86.0
157694,97,126.0
132176,97,103.0
116659,97,146.0
162035,97,103.0
176219,97,71.0
178701,97,104.0
87180,97,82.0
172672,97,105.0
89439,96,99.0
168133,96,142.0
152608,96,97.0
125712,96,137.0
126909,96,73.0
198143,96,50.0
189058,96,143.0
197643,96,86.0
170925,96,117.0
76311,96,114.0
119712,96,70.0
161830,96,150.0
178938,96,82.0
187340,96,119.0
167185,96,55.0
175420,96,59.0
145283,96,107.0
150582,96,147.0
156162,96,100.0
106011,96,67.0
110700,96,54.0
61777,96,76.0
109855,96,136.0
22350,96,147.0
163319,96,105.0
113809,96,67.0
162252,96,119.0
196082,96,74.0
100969,96,113.0
176164,96,96.0
139231,96,97.0
183553,96,119.0
122275,96,109.0
102981,96,123.0
142062,96,84.0
118795,96,112.0
158825,96,121.0
168585,96,140.0
185332,96,96.0
170308,96,92.0
152395,96,91.0
54348,96,134.0
93871,96,121.0
103076,96,127.0
179902,96,94.0
131315,96,128.0
150644,96,149.0
145344,96,61.0
162220,96,71.0
65475,96,110.0
62551,96,55.0
182147,96,58.0
185910,96,57.0
196072,96,113.0
189988,96,101.0
187759,96,93.0
163862,96,101.0
146889,96,150.0
191623,96,146.0
150606,96,100.0
102978,96,135.0
121138,96,134.0
53989,96,57.0
104058,96,124.0
184285,96,101.0
195721,96,94.0
158357,96,107.0
154501,96,128.0
188331,95,78.0
167140,95,122.0
16317,95,82.0
165104,95,145.0
102173,95,124.0
54661,95,96.0
148510,95,83.0
64463,95,133.0
145839,95,97.0
37102,95,50.0
97373,95,100.0
179514,95,87.0
200446,95,140.0
157638,95,68.0
75238,95,99.0
48625,95,88.0
156066,95,147.0
167064,95,118.0
109962,95,107.0
185217,95,60.0
155497,95,130.0
176968,95,136.0
80374,95,56.0
182478,95,81.0
192191,95,101.0
135503,95,140.0
158405,95,133.0
29960,95,108.0
143492,95,133.0
147825,95,95.0
88613,95,103.0
168052,95,133.0
169382,95,134.0
195744,95,74.0
186313,95,51.0
170644,95,96.0
138144,95,50.0
143529,95,125.0
140707,95,135.0
159228,95,89.0
155802,95,118.0
183872,95,57.0
132413,95,137.0
182254,95,77.0
42407,95,65.0
185528,95,56.0
192195,95,91.0
104230,95,101.0
176923,95,126.0
172491,95,147.0
108737,95,67.0
150639,95,107.0
147088,95,120.0
199001,95,100.0
80928,95,120.0
84174,95,119.0
144092,95,131.0
181577,95,81.0
184658,95,123.0
150758,95,132.0
63037,95,140.0
171330,95,137.0
172321,95,119.0
135917,95,106.0
188852,95,109.0
166485,95,93.0
85671,95,109.0
162636,95,139.0
195096,95,95.0
159477,95,137.0
189956,95,109.0
189578,95,142.0
166322,95,108.0
170513,95,144.0
197984,95,87.0
186078,95,129.0
195673,95,133.0
172839,95,74.0
200218,95,119.0
181324,95,133.0
154182,95,115.0
184010,95,73.0
167599,95,93.0
170674,95,77.0
170909,95,107.0
89637,95,101.0
179559,95,105.0
187965,95,138.0
174569,95,92.0
140798,95,113.0
147000,95,54.0
192506,95,133.0
174165,94,96.0
175982,94,150.0
157998,94,122.0
189037,94,107.0
202181,94,141.0
198380,94,65.0
151218,94,63.0
181450,94,81.0
192246,94,54.0
194625,94,85.0
196120,94,111.0
19061,94,95.0
192659,94,94.0
128128,94,116.0
1787,94,63.0
183682,94,55.0
149467,94,144.0
18847,94,107.0
155985,94,150.0
159889,94,110.0
134025,94,81.0
13219,94,69.0
203742,94,140.0
2960,94,121.0
202716,94,126.0
148785,94,150.0
140489,94,93.0
181720,94,142.0
200609,94,137.0
136278,94,92.0
122554,94,121.0
148242,94,136.0
149263,94,138.0
194313,94,78.0
196238,94,116.0
135011,94,57.0
135324,94,53.0
174132,94,79.0
191506,94,114.0
190630,94,113.0
168826,94,141.0
88555,94,139.0
106153,94,105.0
154504,94,140.0
94009,94,62.0
187551,94,82.0
169361,94,92.0
170089,94,113.0
165596,94,106.0
96000,94,146.0
195010,94,111.0
180307,94,150.0
181620,94,69.0
99247,94,143.0
187602,94,84.0
124942,94,53.0
194938,94,76.0
128593,94,138.0
105355,94,74.0
197622,94,61.0
163626,94,91.0
183943,94,99.0
197540,94,117.0
185948,94,146.0
150737,94,64.0
6597,94,51.0
43942,94,106.0
191581,94,66.0
70787,94,50.0
120922,94,84.0
158237,94,79.0
181388,94,64.0
160094,94,125.0
15585,94,87.0
181241,94,137.0
171161,94,68.0
115466,94,83.0
146141,94,62.0
146688,94,132.0
177301,94,144.0
12129,94,127.0
178959,94,124.0
156439,94,94.0
149198,94,87.0
152628,94,59.0
8793,94,122.0
134466,94,134.0
187407,94,114.0
144243,94,136.0
133331,94,112.0
163161,94,66.0
187530,94,102.0
131126,94,77.0
16594,94,116.0
181230,94,107.0
198955,94,139.0
147161,94,53.0
182607,94,106.0
63750,93,85.0
143907,93,94.0
132732,93,63.0
127132,93,55.0
75426,93,123.0
199388,93,93.0
205302,93,76.0
178691,93,145.0
119127,93,93.0
204678,93,97.0
99058,93,146.0
2531,93,141.0
206383,93,84.0
125047,93,131.0
64005,93,64.0
165976,93,87.0
132894,93,95.0
151041,93,102.0
205959,93,128.0
182338,93,120.0
193992,93,57.0
176016,93,57.0
26423,93,117.0
187972,93,142.0
132323,93,116.0
179276,93,81.0
150333,93,101.0
20826,93,134.0
179168,93,51.0
173826,93,132.0
189413,93,52.0
154401,93,133.0
193813,93,132.0
197765,93,82.0
152292,93,128.0
196567,93,123.0
138077,93,147.0
197900,93,60.0
185227,93,77.0
172538,93,117.0
168855,93,117.0
76026,93,83.0
158109,93,116.0
149249,93,102.0
179393,93,101.0
178325,93,134.0
181210,93,114.0
205884,93,142.0
197630,93,101.0
190866,93,59.0
199572,93,82.0
199181,93,81.0
193781,93,122.0
141259,93,52.0
135705,93,55.0
203214,93,149.0
56324,93,85.0
60364,93,123.0
204636,93,139.0
140266,93,81.0
183666,93,126.0
188833,93,106.0
155899,93,91.0
191015,93,66.0
183068,93,65.0
189172,93,50.0
76677,93,52.0
187790,93,137.0
190477,93,143.0
186385,93,123.0
186388,93,96.0
199786,93,107.0
32818,93,148.0
162265,93,102.0
74257,93,78.0
143439,93,117.0
82610,93,89.0
178965,93,61.0
106893,93,112.0
188428,93,133.0
201097,92,106.0
102009,92,131.0
193956,92,95.0
183763,92,62.0
188710,92,97.0
175855,92,86.0
198844,92,135.0
190013,92,97.0
9891,92,51.0
157406,92,103.0
76395,92,133.0
156167,92,74.0
62462,92,89.0
127311,92,73.0
198759,92,61.0
198739,92,73.0
195780,92,88.0
84046,92,148.0
201368,92,71.0
168170,92,132.0
150113,92,77.0
184586,92,137.0
180685,92,133.0
180405,92,64.0
176375,92,121.0
196237,92,71.0
191086,92,52.0
208875,92,136.0
72680,92,72.0
207686,92,142.0
192532,92,133.0
200337,92,83.0
191373,92,123.0
180552,92,134.0
151201,92,101.0
131092,92,61.0
167976,92,107.0
164506,92,77.0
165970,92,121.0
178999,92,89.0
179630,92,105.0
153775,92,67.0
191044,92,122.0
119046,92,98.0
155819,92,77.0
188339,92,83.0
184502,92,77.0
99183,92,90.0
181705,92,138.0
5613,92,68.0
176430,92,95.0
152471,92,104.0
177703,92,125.0
120094,92,99.0
189645,92,72.0
188395,92,76.0
189510,92,78.0
163173,92,123.0
195280,92,146.0
145808,92,146.0
191699,92,117.0
90547,92,59.0
164872,92,113.0
198942,92,50.0
196106,92,96.0
171242,92,87.0
98752,92,114.0
193541,92,88.0
179055,92,76.0
181254,92,134.0
107798,92,136.0
190184,92,118.0
43310,92,79.0
110563,92,127.0
154742,92,90.0
131489,92,110.0
53503,92,99.0
188975,92,113.0
177427,92,139.0
83407,92,106.0
167465,92,122.0
72872,92,118.0
165136,92,132.0
98266,92,99.0
203537,92,82.0
173947,91,148.0
100857,91,90.0
132155,91,120.0
188387,91,63.0
95297,91,91.0
142030,91,92.0
209942,91,135.0
85029,91,121.0
199377,91,86.0
185754,91,89.0
181517,91,52.0
168019,91,120.0
136120,91,70.0
19858,91,127.0
181006,91,89.0
28486,91,88.0
184002,91,114.0
9761,91,50.0
184941,91,67.0
210800,91,83.0
211130,91,122.0
210828,91,53.0
183971,91,65.0
165950,91,137.0
191497,91,53.0
196723,91,146.0
195474,91,69.0
140781,91,74.0
209559,91,140.0
163832,91,99.0
113144,91,117.0
194908,91,56.0
144405,91,59.0
64508,91,71.0
126381,91,66.0
209774,91,73.0
164772,91,76.0
199005,91,143.0
185496,91,100.0
182551,91,139.0
202520,91,141.0
203563,91,70.0
166635,91,61.0
210349,91,112.0
198402,91,93.0
200459,91,134.0
206079,91,57.0
170123,91,78.0
164513,91,148.0
174578,91,84.0
134594,91,75.0
137656,91,69.0
87129,91,83.0
117908,91,104.0
174399,91,63.0
209385,91,139.0
178534,91,76.0
128370,91,140.0
